date,periodName,geo,شهادة,استشهاد,شهيد,جهاد,كافر,كفار,سورة الفاتحة,الأقصى,سورة الانفال,في سبيل الله,وضوء,عملية,صلاة,مكة,ركعة,صوم
26/11/2016 00:00,לאחר גל טרור הבודדים,PS,0,17,49,34,0,0,0,0,0,0,0,30,42,0,0,0
27/11/2016 00:00,לאחר גל טרור הבודדים,PS,0,0,50,68,0,0,0,0,0,0,0,30,21,0,0,0
28/11/2016 00:00,לאחר גל טרור הבודדים,PS,0,33,48,33,0,0,0,0,0,100,0,86,20,0,0,0
29/11/2016 00:00,לאחר גל טרור הבודדים,PS,0,0,48,32,0,0,0,0,0,99,0,29,40,0,0,0
30/11/2016 00:00,לאחר גל טרור הבודדים,PS,0,0,0,0,0,0,0,0,0,0,89,28,19,0,0,0
01/12/2016 00:00,לאחר גל טרור הבודדים,PS,0,0,0,0,0,0,0,0,0,0,0,55,0,88,0,0
23/03/2021 00:00,מבצע שומר החומות,PS,28,0,81,0,0,0,76,22,0,59,23,62,16,16,0,26
24/03/2021 00:00,מבצע שומר החומות,PS,59,0,84,0,0,0,79,45,0,0,0,93,17,16,20,53
25/03/2021 00:00,מבצע שומר החומות,PS,31,0,45,33,0,0,84,24,0,33,25,61,15,0,14,0
26/03/2021 00:00,מבצע שומר החומות,PS,94,31,45,100,0,0,0,24,0,0,51,61,39,0,0,28
27/03/2021 00:00,מבצע שומר החומות,PS,0,36,53,20,0,100,100,0,57,39,30,100,33,42,8,67
28/03/2021 00:00,מבצע שומר החומות,PS,33,0,0,0,0,0,0,51,0,34,0,48,24,0,15,0
29/03/2021 00:00,מבצע שומר החומות,PS,93,0,44,16,0,0,0,24,0,0,25,45,20,52,14,0
30/03/2021 00:00,מבצע שומר החומות,PS,30,0,0,63,95,0,0,23,0,0,0,65,16,0,0,0
31/03/2021 00:00,מבצע שומר החומות,PS,63,31,0,33,0,0,0,0,0,33,25,69,18,0,0,0
01/04/2021 00:00,מבצע שומר החומות,PS,0,0,0,17,0,0,0,0,49,0,0,63,18,0,0,0
02/04/2021 00:00,מבצע שומר החומות,PS,34,0,0,36,0,0,0,0,0,0,0,58,34,57,30,0
03/04/2021 00:00,מבצע שומר החומות,PS,0,0,100,37,0,94,0,27,0,36,0,43,18,20,0,31
04/04/2021 00:00,מבצע שומר החומות,PS,0,0,91,17,0,0,85,24,0,0,0,46,13,36,7,0
05/04/2021 00:00,מבצע שומר החומות,PS,32,31,46,0,0,0,86,0,0,100,26,78,12,54,7,0
06/04/2021 00:00,מבצע שומר החומות,PS,61,30,0,16,0,82,0,0,0,0,0,74,16,0,7,0
07/04/2021 00:00,מבצע שומר החומות,PS,0,0,45,0,0,0,0,0,0,65,25,31,17,0,35,0
08/04/2021 00:00,מבצע שומר החומות,PS,31,30,0,49,0,82,0,23,47,32,0,75,14,34,7,0
09/04/2021 00:00,מבצע שומר החומות,PS,31,0,44,49,0,0,0,47,0,0,0,45,23,17,14,0
10/04/2021 00:00,מבצע שומר החומות,PS,0,0,0,0,0,0,0,0,0,0,0,45,10,0,12,0
11/04/2021 00:00,מבצע שומר החומות,PS,0,29,43,0,95,0,0,45,0,31,0,51,17,67,7,0
12/04/2021 00:00,מבצע שומר החומות,PS,100,0,0,0,0,0,0,25,0,0,27,57,58,19,22,0
13/04/2021 00:00,מבצע שומר החומות,PS,0,0,85,16,95,0,80,23,0,0,72,44,100,100,100,27
14/04/2021 00:00,מבצע שומר החומות,PS,0,0,0,0,0,0,0,43,0,0,22,41,38,47,19,100
15/04/2021 00:00,מבצע שומר החומות,PS,0,0,44,16,0,0,82,0,0,0,49,67,37,0,27,27
16/04/2021 00:00,מבצע שומר החומות,PS,0,36,0,39,0,0,0,56,0,0,30,45,43,62,25,33
17/04/2021 00:00,מבצע שומר החומות,PS,0,100,0,72,0,0,0,26,52,36,83,58,37,0,23,61
18/04/2021 00:00,מבצע שומר החומות,PS,31,0,0,17,100,0,0,0,48,0,50,23,29,70,21,28
19/04/2021 00:00,מבצע שומר החומות,PS,57,55,0,30,0,76,76,22,43,30,46,48,27,32,19,51
20/04/2021 00:00,מבצע שומר החומות,PS,84,27,80,0,0,0,0,0,43,29,23,41,25,31,19,0
21/04/2021 00:00,מבצע שומר החומות,PS,64,31,46,17,0,0,86,0,98,34,26,47,24,72,0,0
22/04/2021 00:00,מבצע שומר החומות,PS,62,0,44,16,0,0,83,0,47,0,100,45,19,17,7,0
23/04/2021 00:00,מבצע שומר החומות,PS,0,32,47,0,0,0,0,100,100,0,53,0,28,37,7,29
01/06/2021 00:00,לאחר מבצע שומר החומות,PS,38,0,38,0,0,0,0,49,0,89,0,68,43,0,46,0
02/06/2021 00:00,לאחר מבצע שומר החומות,PS,56,0,37,32,0,44,0,33,0,0,0,29,55,23,91,87
03/06/2021 00:00,לאחר מבצע שומר החומות,PS,50,0,100,0,0,0,0,17,0,0,0,72,53,0,0,0
04/06/2021 00:00,לאחר מבצע שומר החומות,PS,22,51,0,37,0,0,56,37,0,0,0,44,100,0,0,100
05/06/2021 00:00,לאחר מבצע שומר החומות,PS,0,0,21,36,0,0,0,18,100,0,0,84,41,100,100,0
06/06/2021 00:00,לאחר מבצע שומר החומות,PS,0,0,56,32,0,44,0,0,0,88,0,67,55,45,0,0
07/06/2021 00:00,לאחר מבצע שומר החומות,PS,0,0,19,65,0,0,0,33,0,0,0,67,33,46,46,0
08/06/2021 00:00,לאחר מבצע שומר החומות,PS,0,45,19,33,0,0,0,100,0,0,96,59,41,0,0,0
09/06/2021 00:00,לאחר מבצע שומר החומות,PS,29,0,0,0,0,0,0,0,0,0,0,40,44,24,95,0
10/06/2021 00:00,לאחר מבצע שומר החומות,PS,30,0,78,0,98,0,0,0,0,0,0,50,26,48,95,91
11/06/2021 00:00,לאחר מבצע שומר החומות,PS,0,93,20,0,0,0,0,0,0,93,0,30,60,0,0,0
12/06/2021 00:00,לאחר מבצע שומר החומות,PS,19,0,19,66,0,0,0,0,0,0,0,29,51,0,92,0
13/06/2021 00:00,לאחר מבצע שומר החומות,PS,15,35,15,0,0,0,39,0,0,0,0,15,36,36,0,0
14/06/2021 00:00,לאחר מבצע שומר החומות,PS,37,0,0,0,0,0,0,26,0,0,74,15,35,0,36,0
15/06/2021 00:00,לאחר מבצע שומר החומות,PS,54,0,15,0,0,0,0,13,0,0,0,24,33,19,37,0
16/06/2021 00:00,לאחר מבצע שומר החומות,PS,46,0,0,32,0,43,0,16,0,86,92,75,46,0,44,0
17/06/2021 00:00,לאחר מבצע שומר החומות,PS,25,0,50,0,0,0,0,0,0,79,0,34,51,20,41,0
18/06/2021 00:00,לאחר מבצע שומר החומות,PS,20,94,59,35,0,0,0,35,0,94,99,30,66,24,48,0
19/06/2021 00:00,לאחר מבצע שומר החומות,PS,79,0,39,34,0,0,0,0,0,0,0,100,47,0,0,0
20/06/2021 00:00,לאחר מבצע שומר החומות,PS,90,0,20,69,100,0,52,0,0,0,100,41,48,0,0,0
21/06/2021 00:00,לאחר מבצע שומר החומות,PS,67,0,19,0,0,0,0,0,0,90,95,68,36,0,46,0
22/06/2021 00:00,לאחר מבצע שומר החומות,PS,100,0,20,35,0,0,52,17,0,94,0,30,42,24,0,0
23/06/2021 00:00,לאחר מבצע שומר החומות,PS,98,0,97,0,0,0,0,0,0,92,0,30,29,0,95,0
24/06/2021 00:00,לאחר מבצע שומר החומות,PS,81,48,0,70,0,0,0,0,0,0,0,72,56,0,49,0
25/06/2021 00:00,לאחר מבצע שומר החומות,PS,32,100,0,0,0,100,0,0,0,100,0,32,90,0,0,0
26/06/2021 00:00,לאחר מבצע שומר החומות,PS,19,0,0,33,96,0,0,0,0,90,0,20,43,23,46,89
27/06/2021 00:00,לאחר מבצע שומר החומות,PS,47,0,0,64,0,0,0,32,0,0,0,38,27,45,0,0
28/06/2021 00:00,לאחר מבצע שומר החומות,PS,39,0,19,33,0,45,100,0,0,0,0,69,33,23,0,0
29/06/2021 00:00,לאחר מבצע שומר החומות,PS,70,0,0,60,0,0,0,15,0,0,0,80,46,0,0,0
30/06/2021 00:00,לאחר מבצע שומר החומות,PS,59,0,0,0,0,0,0,0,0,0,98,40,60,24,95,0
01/07/2021 00:00,לאחר מבצע שומר החומות,PS,39,91,19,100,0,0,50,0,0,0,0,59,46,0,0,0
07/12/2021 00:00,מהומות בנגב על רקע נטיעות קקל,PS,44,0,23,0,0,0,0,39,0,0,0,54,32,56,79,0
08/12/2021 00:00,מהומות בנגב על רקע נטיעות קקל,PS,47,62,0,31,0,90,0,42,0,89,49,47,44,100,43,0
09/12/2021 00:00,מהומות בנגב על רקע נטיעות קקל,PS,64,0,55,70,0,0,0,47,0,100,0,53,31,22,0,0
10/12/2021 00:00,מהומות בנגב על רקע נטיעות קקל,PS,31,0,29,0,0,0,37,0,0,0,0,83,69,23,100,0
11/12/2021 00:00,מהומות בנגב על רקע נטיעות קקל,PS,53,23,28,0,93,0,0,0,100,100,55,66,51,22,96,0
12/12/2021 00:00,מהומות בנגב על רקע נטיעות קקל,PS,44,0,19,24,0,0,0,0,69,0,0,54,39,15,98,0
13/12/2021 00:00,מהומות בנגב על רקע נטיעות קקל,PS,37,21,100,64,0,0,0,0,0,0,100,36,34,0,0,0
14/12/2021 00:00,מהומות בנגב על רקע נטיעות קקל,PS,41,20,48,31,0,0,0,41,0,0,0,70,27,0,42,0
15/12/2021 00:00,מהומות בנגב על רקע נטיעות קקל,PS,37,41,49,31,0,0,0,84,0,0,0,24,49,0,43,0
16/12/2021 00:00,מהומות בנגב על רקע נטיעות קקל,PS,45,22,0,67,0,0,0,0,0,0,0,64,26,87,0,0
17/12/2021 00:00,מהומות בנגב על רקע נטיעות קקל,PS,58,23,0,35,0,100,35,0,0,0,55,66,49,0,48,0
18/12/2021 00:00,מהומות בנגב על רקע נטיעות קקל,PS,71,0,77,0,0,0,0,87,0,0,0,25,44,21,44,100
19/12/2021 00:00,מהומות בנגב על רקע נטיעות קקל,PS,22,43,77,33,0,94,0,44,94,0,0,62,38,21,90,0
20/12/2021 00:00,מהומות בנגב על רקע נטיעות קקל,PS,31,20,0,31,0,0,0,83,0,88,0,93,49,40,0,0
21/12/2021 00:00,מהומות בנגב על רקע נטיעות קקל,PS,72,0,24,0,0,0,31,0,87,0,0,81,48,0,42,0
22/12/2021 00:00,מהומות בנגב על רקע נטיעות קקל,PS,35,0,23,60,0,0,30,40,0,85,94,56,40,57,0,0
23/12/2021 00:00,מהומות בנגב על רקע נטיעות קקל,PS,39,0,79,100,0,0,100,0,0,0,0,38,53,21,46,0
24/12/2021 00:00,מהומות בנגב על רקע נטיעות קקל,PS,19,0,30,0,100,0,0,51,0,0,59,29,64,49,0,0
25/12/2021 00:00,מהומות בנגב על רקע נטיעות קקל,PS,25,0,29,0,0,0,0,100,0,0,59,70,46,24,0,0
26/12/2021 00:00,מהומות בנגב על רקע נטיעות קקל,PS,100,0,0,33,0,95,0,89,0,0,0,100,21,0,45,0
27/12/2021 00:00,מהומות בנגב על רקע נטיעות קקל,PS,54,42,0,32,0,0,0,43,0,0,0,61,23,0,0,0
28/12/2021 00:00,מהומות בנגב על רקע נטיעות קקל,PS,46,20,0,92,0,0,0,41,0,0,0,12,36,20,42,0
29/12/2021 00:00,מהומות בנגב על רקע נטיעות קקל,PS,77,22,26,0,0,95,0,44,0,0,52,75,35,0,45,0
30/12/2021 00:00,מהומות בנגב על רקע נטיעות קקל,PS,59,47,0,35,0,0,0,0,0,0,0,27,50,0,48,0
31/12/2021 00:00,מהומות בנגב על רקע נטיעות קקל,PS,24,24,0,0,0,0,0,96,0,0,0,27,73,46,49,0
01/01/2022 00:00,מהומות בנגב על רקע נטיעות קקל,PS,29,19,46,58,0,0,29,0,0,0,46,44,72,19,40,0
02/01/2022 00:00,מהומות בנגב על רקע נטיעות קקל,PS,42,0,0,0,0,0,25,33,0,0,0,56,60,0,34,0
03/01/2022 00:00,מהומות בנגב על רקע נטיעות קקל,PS,22,35,0,27,0,0,53,36,0,76,42,81,44,17,37,0
04/01/2022 00:00,מהומות בנגב על רקע נטיעות קקל,PS,42,21,25,0,0,0,31,0,0,0,0,24,35,0,85,0
05/01/2022 00:00,מהומות בנגב על רקע נטיעות קקל,PS,36,100,24,30,0,87,30,81,0,0,0,80,41,0,83,0
06/01/2022 00:00,מהומות בנגב על רקע נטיעות קקל,PS,54,0,0,0,0,0,0,0,0,0,51,73,43,41,0,0
07/01/2022 00:00,מהומות בנגב על רקע נטיעות קקל,PS,33,0,0,33,0,94,0,0,0,94,0,37,100,21,90,0
01/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,45,0,26,19,86,0,0,0,0,0,52,55,50,20,48,0
02/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,100,29,27,0,0,0,0,40,0,0,0,65,38,0,0,0
03/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,53,0,25,19,0,0,0,37,0,0,0,68,51,0,0,0
04/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,13,0,30,22,100,31,0,0,0,0,60,100,86,23,0,0
05/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,58,0,0,0,0,0,0,81,0,0,54,73,67,83,75,0
06/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,37,25,46,17,0,0,49,0,0,0,46,42,42,36,43,0
07/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,67,27,50,18,0,0,26,0,0,0,0,53,38,76,69,100
08/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,43,100,46,52,0,0,74,35,0,52,46,49,59,71,65,0
09/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,25,27,100,0,0,0,80,0,0,84,100,61,59,39,70,0
10/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,35,0,0,45,0,0,0,0,0,34,61,55,59,23,56,0
11/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,33,70,97,48,0,100,34,49,100,36,0,30,100,100,30,0
12/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,17,32,60,22,0,0,0,0,0,0,0,82,64,46,56,0
13/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,39,0,22,50,0,0,0,68,0,25,45,68,47,69,21,0
14/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,46,23,64,16,0,44,0,32,0,72,0,78,56,33,100,0
15/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,21,0,42,31,0,21,0,63,0,70,42,44,54,16,78,0
16/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,32,24,0,100,0,0,48,67,0,100,45,41,53,52,63,0
17/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,30,50,70,35,0,0,0,0,72,26,0,57,61,18,43,0
18/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,8,0,27,20,0,0,57,80,0,0,53,16,85,62,99,0
19/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,30,0,0,31,0,22,0,63,0,47,84,83,50,0,39,85
20/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,32,66,20,30,68,0,0,0,63,0,0,56,56,16,19,0
21/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,49,0,0,48,0,0,0,32,0,95,85,52,56,33,60,0
22/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,42,24,0,50,0,0,24,34,0,50,45,61,48,17,21,0
23/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,38,96,0,33,0,23,0,0,0,25,0,54,41,51,21,0
24/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,12,0,21,78,0,22,22,32,0,0,42,38,47,32,78,0
25/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,9,0,0,32,0,0,0,32,0,48,86,46,89,83,20,87
26/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,24,41,0,28,0,19,100,85,58,21,38,51,47,72,0,76
27/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,38,24,22,0,73,0,47,66,67,24,44,47,49,34,20,88
28/02/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,35,48,0,0,0,23,47,100,0,74,0,61,50,34,83,0
28/02/2022 00:00,אירועי רמצאן 22,PS,72,17,0,0,0,51,69,91,0,100,0,33,38,23,77,0
01/03/2022 00:00,לאחר מהומות בנגב על רקע נטיעות קקל,PS,41,24,87,16,0,0,23,65,0,73,44,66,47,84,0,0
01/03/2022 00:00,אירועי רמצאן 22,PS,84,8,78,20,0,0,34,60,0,98,25,37,35,56,0,0
02/03/2022 00:00,אירועי רמצאן 22,PS,32,0,39,100,87,49,33,30,0,65,25,18,48,100,19,31
03/03/2022 00:00,אירועי רמצאן 22,PS,32,17,0,20,88,100,0,0,0,0,100,26,44,56,19,0
04/03/2022 00:00,אירועי רמצאן 22,PS,100,19,43,0,0,0,0,100,0,36,0,33,59,25,0,0
05/03/2022 00:00,אירועי רמצאן 22,PS,41,18,42,22,0,53,0,64,0,35,0,23,39,36,60,0
06/03/2022 00:00,אירועי רמצאן 22,PS,60,16,18,19,0,0,0,28,0,92,23,38,37,21,18,0
07/03/2022 00:00,אירועי רמצאן 22,PS,82,0,21,43,0,53,0,32,0,0,0,58,49,12,100,0
08/03/2022 00:00,אירועי רמצאן 22,PS,39,8,0,41,0,0,34,30,0,0,0,30,39,23,19,32
09/03/2022 00:00,אירועי רמצאן 22,PS,85,24,0,0,0,0,0,0,0,92,0,31,47,32,53,60
10/03/2022 00:00,אירועי רמצאן 22,PS,74,0,37,39,0,0,32,29,84,0,0,46,32,32,18,30
11/03/2022 00:00,אירועי רמצאן 22,PS,40,0,100,62,90,0,0,31,0,34,0,49,69,0,39,33
12/03/2022 00:00,אירועי רמצאן 22,PS,12,0,56,0,0,48,65,86,0,31,48,32,42,32,36,0
13/03/2022 00:00,אירועי רמצאן 22,PS,77,8,36,37,0,92,0,0,0,30,46,41,31,52,52,0
14/03/2022 00:00,אירועי רמצאן 22,PS,24,0,0,0,82,93,0,56,0,0,0,31,46,21,70,30
15/03/2022 00:00,אירועי רמצאן 22,PS,42,8,72,37,81,0,62,0,0,30,23,14,41,10,0,29
16/03/2022 00:00,אירועי רמצאן 22,PS,45,8,39,0,0,0,0,30,0,32,0,44,43,11,19,63
17/03/2022 00:00,אירועי רמצאן 22,PS,14,0,22,0,0,0,38,0,0,0,0,33,48,25,0,35
18/03/2022 00:00,אירועי רמצאן 22,PS,22,10,22,23,100,0,39,0,100,0,0,21,62,64,21,36
19/03/2022 00:00,אירועי רמצאן 22,PS,34,26,0,42,0,0,35,0,0,0,26,35,32,71,40,100
20/03/2022 00:00,אירועי רמצאן 22,PS,39,15,51,35,0,0,0,0,76,28,0,25,30,19,16,0
21/03/2022 00:00,אירועי רמצאן 22,PS,19,25,38,40,0,0,100,30,0,32,25,22,34,22,19,63
22/03/2022 00:00,אירועי רמצאן 22,PS,32,100,77,40,0,0,0,0,0,0,25,47,39,11,0,0
23/03/2022 00:00,אירועי רמצאן 22,PS,37,0,38,59,0,0,33,0,0,0,48,64,32,54,18,92
24/03/2022 00:00,אירועי רמצאן 22,PS,36,8,18,19,0,0,0,28,0,0,47,24,30,32,0,0
25/03/2022 00:00,אירועי רמצאן 22,PS,24,0,37,19,82,94,32,56,0,92,0,34,100,53,0,0
26/03/2022 00:00,אירועי רמצאן 22,PS,7,0,62,22,94,0,36,32,0,0,27,23,43,24,0,0
27/03/2022 00:00,אירועי רמצאן 22,PS,18,0,54,37,81,0,31,83,0,0,0,54,53,31,17,29
28/03/2022 00:00,אירועי רמצאן 22,PS,24,0,18,19,0,0,31,28,0,0,0,98,37,0,17,0
29/03/2022 00:00,אירועי רמצאן 22,PS,0,7,34,53,0,0,30,79,0,29,0,100,32,40,33,28
01/06/2022 00:00,לאחר אירועי רמצאן 22,PS,39,15,81,43,0,0,43,0,0,14,0,69,37,21,22,0
02/06/2022 00:00,לאחר אירועי רמצאן 22,PS,50,47,63,45,0,0,0,63,0,15,0,100,61,0,45,0
03/06/2022 00:00,לאחר אירועי רמצאן 22,PS,63,16,22,23,51,0,0,33,0,15,0,45,57,23,0,0
04/06/2022 00:00,לאחר אירועי רמצאן 22,PS,56,18,24,75,0,0,0,0,0,0,0,56,74,25,100,0
05/06/2022 00:00,לאחר אירועי רמצאן 22,PS,72,48,65,23,0,0,0,65,0,15,60,44,51,0,46,0
06/06/2022 00:00,לאחר אירועי רמצאן 22,PS,100,28,38,0,0,0,40,0,86,0,0,78,58,20,0,0
07/06/2022 00:00,לאחר אירועי רמצאן 22,PS,46,29,19,20,0,45,41,0,0,14,27,79,49,20,20,0
08/06/2022 00:00,לאחר אירועי רמצאן 22,PS,37,14,38,0,0,0,81,29,0,0,27,26,41,40,0,0
09/06/2022 00:00,לאחר אירועי רמצאן 22,PS,19,0,40,64,0,0,0,0,0,0,28,34,54,21,64,0
10/06/2022 00:00,לאחר אירועי רמצאן 22,PS,32,100,22,71,0,0,0,34,0,16,0,23,89,71,24,0
11/06/2022 00:00,לאחר אירועי רמצאן 22,PS,22,35,71,100,0,55,100,0,0,0,0,88,61,25,0,0
12/06/2022 00:00,לאחר אירועי רמצאן 22,PS,28,15,0,21,0,0,42,59,0,14,55,47,47,21,42,0
13/06/2022 00:00,לאחר אירועי רמצאן 22,PS,46,0,58,21,0,0,0,29,0,0,0,33,52,0,21,0
14/06/2022 00:00,לאחר אירועי רמצאן 22,PS,70,14,18,39,0,0,39,0,0,0,77,37,51,0,39,0
15/06/2022 00:00,לאחר אירועי רמצאן 22,PS,49,15,41,0,0,0,0,0,0,0,0,77,35,44,22,0
16/06/2022 00:00,לאחר אירועי רמצאן 22,PS,41,32,21,45,0,50,0,32,0,15,0,22,36,23,0,33
17/06/2022 00:00,לאחר אירועי רמצאן 22,PS,34,0,24,25,0,55,0,36,0,100,0,48,73,25,0,0
18/06/2022 00:00,לאחר אירועי רמצאן 22,PS,69,0,24,25,0,0,0,72,0,0,0,49,48,0,0,0
19/06/2022 00:00,לאחר אירועי רמצאן 22,PS,39,15,41,22,0,0,44,0,0,14,0,70,57,0,0,0
20/06/2022 00:00,לאחר אירועי רמצאן 22,PS,69,0,62,44,0,0,0,0,0,14,0,35,22,0,0,0
21/06/2022 00:00,לאחר אירועי רמצאן 22,PS,90,78,0,66,0,0,0,0,0,29,58,43,32,22,44,0
22/06/2022 00:00,לאחר אירועי רמצאן 22,PS,72,0,64,0,0,100,91,32,0,0,30,66,50,0,0,0
23/06/2022 00:00,לאחר אירועי רמצאן 22,PS,64,66,22,24,0,52,0,100,100,0,0,38,53,23,0,0
24/06/2022 00:00,לאחר אירועי רמצאן 22,PS,23,0,0,25,55,55,51,0,0,0,100,49,73,25,51,0
25/06/2022 00:00,לאחר אירועי רמצאן 22,PS,12,0,24,52,0,0,0,0,0,0,0,58,62,26,26,0
26/06/2022 00:00,לאחר אירועי רמצאן 22,PS,82,32,86,0,50,50,46,0,0,0,0,59,36,23,0,0
27/06/2022 00:00,לאחר אירועי רמצאן 22,PS,38,0,100,0,0,47,43,60,90,0,28,68,42,21,0,0
28/06/2022 00:00,לאחר אירועי רמצאן 22,PS,41,0,43,23,100,0,0,32,0,0,0,44,60,0,0,0
29/06/2022 00:00,לאחר אירועי רמצאן 22,PS,20,16,0,0,0,0,45,32,0,0,30,44,49,45,23,0
30/06/2022 00:00,לאחר אירועי רמצאן 22,PS,51,0,0,23,0,0,0,32,0,0,30,81,99,23,46,100
01/07/2022 00:00,לאחר אירועי רמצאן 22,PS,0,18,0,0,0,0,0,36,0,0,33,48,100,100,75,37
